epoch,gen_loss,disc_loss,inception,mode
88,2341.557861328125,330.6438293457031,1.213897466659546,1.2390451431274414
89,2376.753662109375,330.66412353515625,1.2512891292572021,1.2325576543807983
90,2344.643798828125,335.0334777832031,1.2894682884216309,1.2799416780471802
91,2312.472412109375,337.90679931640625,1.3014954328536987,1.2565081119537354
92,2334.1923828125,339.0036315917969,1.3770779371261597,1.3806607723236084
93,2395.201416015625,330.3871154785156,1.3254472017288208,1.2974231243133545
94,2474.062255859375,325.4030456542969,1.2719638347625732,1.2306187152862549
95,2350.79736328125,330.083740234375,1.2332181930541992,1.2350120544433594
96,2351.045166015625,334.3608703613281,1.2407852411270142,1.2617350816726685
97,2346.406982421875,332.6468200683594,1.2851539850234985,1.249875783920288
98,2330.302978515625,333.7589111328125,1.1837843656539917,1.2018553018569946
99,2361.068603515625,334.3824157714844,1.279954195022583,1.2477282285690308
