epoch,gen_loss,disc_loss,inception,mode
46,-3819.15966796875,34285.63671875,8.778790473937988,8.778790473937988
47,-4624.88232421875,35963.29296875,8.782437324523926,8.782437324523926
48,-4631.58935546875,36572.96484375,8.733973503112793,8.733973503112793
49,-7733.2041015625,42343.390625,8.693692207336426,8.693694114685059
50,-5948.63818359375,38940.52734375,8.538829803466797,8.538827896118164
51,-5535.17333984375,38712.84765625,8.47529411315918,8.47529125213623
52,-5414.07421875,37200.64453125,8.626155853271484,8.626153945922852
53,-4566.0029296875,35656.11328125,8.366291046142578,8.366291046142578
54,-6219.701171875,39167.95703125,8.71567153930664,8.71567153930664
55,-4903.76220703125,37437.484375,8.589635848999023,8.589635848999023
56,-7258.9326171875,49153.33984375,8.667181015014648,8.667181015014648
57,-8738.7236328125,51780.2890625,8.667181015014648,8.667181015014648
58,-8727.669921875,51780.2890625,8.667181015014648,8.667181015014648
59,-8819.7724609375,51780.2890625,8.667181015014648,8.667181015014648
60,-8926.6181640625,51780.2890625,8.667181015014648,8.667181015014648
61,-8561.8798828125,51780.2890625,8.667181015014648,8.667181015014648
62,-8609.7763671875,51780.2890625,8.667181015014648,8.667181015014648
63,-8591.3505859375,51780.2890625,8.667181015014648,8.667181015014648
64,-8698.193359375,51780.2890625,8.667181015014648,8.667181015014648
65,-8889.771484375,51780.2890625,8.667181015014648,8.667181015014648
66,-8561.8759765625,51780.2890625,8.667181015014648,8.667181015014648
67,-8550.82421875,51780.2890625,8.667181015014648,8.667181015014648
68,-8451.3486328125,51780.2890625,8.667181015014648,8.667181015014648
69,-8827.140625,51780.2890625,8.667181015014648,8.667181015014648
70,-8764.5078125,51780.2890625,8.667181015014648,8.667181015014648
71,-8838.1923828125,51780.2890625,8.667181015014648,8.667181015014648
72,-8764.51171875,51780.2890625,8.667181015014648,8.667181015014648
73,-8687.1376953125,51780.2890625,8.667181015014648,8.667181015014648
74,-8797.669921875,51780.2890625,8.667181015014648,8.667181015014648
75,-8698.1982421875,51780.2890625,8.667181015014648,8.667181015014648
76,-8624.5146484375,51780.2890625,8.667181015014648,8.667181015014648
77,-8738.7216796875,51780.2890625,8.667181015014648,8.667181015014648
78,-8583.9814453125,51780.2890625,8.667181015014648,8.667181015014648
79,-8650.298828125,51780.2890625,8.667181015014648,8.667181015014648
80,-8790.298828125,51780.2890625,8.667181015014648,8.667181015014648
81,-8595.0380859375,51780.2890625,8.667181015014648,8.667181015014648
82,-8642.9287109375,51780.2890625,8.667181015014648,8.667181015014648
83,-8771.8798828125,51780.2890625,8.667181015014648,8.667181015014648
84,-8801.353515625,51780.2890625,8.667181015014648,8.667181015014648
85,-8742.408203125,51780.2890625,8.667181015014648,8.667181015014648
86,-8705.5625,51780.2890625,8.667181015014648,8.667181015014648
87,-8727.6708984375,51780.2890625,8.667181015014648,8.667181015014648
88,-8797.6669921875,51780.2890625,8.667181015014648,8.667181015014648
89,-8738.7236328125,51780.2890625,8.667181015014648,8.667181015014648
90,-8771.880859375,51780.2890625,8.667181015014648,8.667181015014648
91,-8746.0869140625,51780.2890625,8.667181015014648,8.667181015014648
92,-8945.03125,51780.2890625,8.667181015014648,8.667181015014648
93,-8528.7197265625,51780.2890625,8.667181015014648,8.667181015014648
94,-8569.2451171875,51780.2890625,8.667181015014648,8.667181015014648
95,-8823.4580078125,51780.2890625,8.667181015014648,8.667181015014648
96,-8532.41015625,51780.2890625,8.667181015014648,8.667181015014648
97,-8672.404296875,51780.2890625,8.667181015014648,8.667181015014648
98,-8642.9306640625,51780.2890625,8.667181015014648,8.667181015014648
99,-8959.7724609375,51780.2890625,8.667181015014648,8.667181015014648
