epoch,gen_loss,disc_loss,inception,mode
0,47136.4609375,1662.07177734375,2.200812816619873,2.200812816619873
1,37080.18359375,1251.4189453125,2.926569938659668,2.926569938659668
2,34487.3671875,650.7094116210938,5.807797908782959,5.807796955108643
3,32938.5546875,985.18212890625,5.410579681396484,5.410579204559326
4,26570.189453125,938.9656372070312,7.0269365310668945,7.026937007904053
5,29011.662109375,986.6695556640625,7.860447883605957,7.860447883605957
6,24201.99609375,878.37890625,8.052791595458984,8.052793502807617
7,30324.09375,791.9403686523438,8.266026496887207,8.266026496887207
8,26334.978515625,836.8562622070312,8.045062065124512,8.045060157775879
9,27332.134765625,738.3713989257812,7.911352634429932,7.9113569259643555
10,29178.07421875,597.556884765625,8.238533020019531,8.238533020019531
11,31051.283203125,724.3577270507812,8.625082015991211,8.625083923339844
12,29994.8984375,544.6218872070312,8.52108383178711,8.52108383178711
13,32941.64453125,817.1071166992188,8.555792808532715,8.555794715881348
14,32432.408203125,583.4193115234375,8.654964447021484,8.654962539672852
15,28890.248046875,564.7820434570312,8.56314754486084,8.563150405883789
16,32492.890625,488.25006103515625,8.726455688476562,8.726455688476562
17,32655.537109375,378.0970153808594,8.692508697509766,8.692508697509766
18,38534.34375,363.1399230957031,8.652510643005371,8.652508735656738
19,36673.69140625,431.37518310546875,8.756453514099121,8.756448745727539
20,37488.53515625,341.5320739746094,8.484905242919922,8.484903335571289
21,44995.31640625,225.46371459960938,8.904989242553711,8.904991149902344
22,28943.48828125,1035.7813720703125,8.941086769104004,8.941083908081055
23,33659.61328125,343.05328369140625,8.739709854125977,8.739709854125977
24,41812.84375,510.6049499511719,8.723443031311035,8.723443031311035
25,52384.2109375,68.18295288085938,8.646971702575684,8.646971702575684
26,37171.5703125,657.9228515625,9.025670051574707,9.02567195892334
27,44615.3125,175.27703857421875,8.526601791381836,8.526601791381836
28,43158.8046875,331.2609558105469,8.661972999572754,8.661971092224121
29,41791.328125,308.5766296386719,8.693035125732422,8.693035125732422
30,52559.859375,13.246504783630371,8.57626724243164,8.576262474060059
31,41252.6796875,309.9941711425781,8.746332168579102,8.746330261230469
32,36392.6953125,413.42755126953125,8.838790893554688,8.838788986206055
33,54274.37109375,30.747360229492188,8.495338439941406,8.495336532592773
34,37311.86328125,679.1060791015625,8.799442291259766,8.799442291259766
35,30612.07421875,33386.73828125,8.541971206665039,8.541971206665039
36,39556.84765625,38162.4140625,8.76717758178711,8.76717758178711
37,47044.4921875,34540.67578125,8.558420181274414,8.558420181274414
38,46197.57421875,34740.51171875,8.451987266540527,8.45198917388916
39,42598.3125,34737.54296875,8.317276000976562,8.317276000976562
40,39500.94921875,34665.68359375,8.520984649658203,8.52098274230957
41,33084.17578125,34791.3828125,8.86583137512207,8.865829467773438
42,30444.947265625,34709.734375,8.928217887878418,8.928215980529785
43,42570.2109375,34568.89453125,8.852465629577637,8.852465629577637
44,44083.66015625,34572.9375,8.513696670532227,8.513694763183594
45,39969.65625,49468.89453125,8.806760787963867,8.806758880615234
46,37135.41796875,34608.46875,8.499446868896484,8.499446868896484
47,35704.87890625,34766.16015625,8.697874069213867,8.697874069213867
48,50162.859375,34582.26171875,8.677694320678711,8.67769718170166
49,48757.62890625,34632.12109375,8.614439010620117,8.614439010620117
50,31502.052734375,34944.015625,8.575992584228516,8.575992584228516
51,35105.2265625,34624.8828125,8.923951148986816,8.923951148986816
52,35500.18359375,34524.16796875,8.886825561523438,8.886826515197754
53,46878.69140625,34597.55859375,8.755231857299805,8.755231857299805
54,48423.06640625,34525.48046875,8.583451271057129,8.583451271057129
55,34276.8359375,35002.859375,8.736037254333496,8.736037254333496
56,41141.59375,34547.9453125,8.738120079040527,8.738118171691895
57,48762.83203125,4956.283203125,8.789018630981445,8.789021492004395
58,50508.16796875,173.37339782714844,8.611648559570312,8.61164665222168
59,47080.08203125,187.63893127441406,8.71954345703125,8.71954345703125
60,59775.04296875,67.19146728515625,8.538673400878906,8.538668632507324
61,55364.30078125,219.427001953125,8.839212417602539,8.839217185974121
62,66049.0390625,48.969032287597656,8.989870071411133,8.989870071411133
63,66197.8203125,7.325899124145508,8.833958625793457,8.833958625793457
64,64906.3671875,1.1465786695480347,8.311388969421387,8.311384201049805
65,57279.765625,316.6788024902344,7.837955951690674,7.837955951690674
66,68893.78125,1696.496337890625,8.710089683532715,8.710089683532715
67,40711.3515625,197.84616088867188,8.949005126953125,8.949003219604492
68,51184.65234375,300.1880798339844,8.765968322753906,8.765968322753906
69,45203.08984375,80.8097915649414,8.57629108428955,8.576290130615234
70,60116.77734375,193.54635620117188,8.343644142150879,8.343646049499512
71,36160.734375,334.1482849121094,8.738255500793457,8.738255500793457
72,43446.515625,111.16673278808594,8.799668312072754,8.799666404724121
73,54304.66796875,28.901334762573242,8.68509578704834,8.68509578704834
74,56872.234375,137.17604064941406,8.654070854187012,8.654070854187012
75,47716.5546875,330.67041015625,8.79371452331543,8.79371452331543
76,54664.140625,4.613533020019531,8.537075996398926,8.537073135375977
77,67648.0625,59.0275764465332,8.227927207946777,8.227927207946777
78,55053.65625,188.6923828125,8.460124015808105,8.460124015808105
79,47669.0546875,31223.978515625,8.387706756591797,8.38770866394043
80,48343.06640625,114.5711441040039,8.791109085083008,8.79111099243164
81,54035.27734375,41.176979064941406,8.339262008666992,8.339262008666992
82,54393.1015625,92.58800506591797,8.458070755004883,8.458070755004883
83,46092.7421875,219.7540283203125,8.481565475463867,8.481565475463867
84,54414.4921875,63.03837203979492,8.612889289855957,8.612886428833008
85,50791.78125,153.234375,8.568845748901367,8.568845748901367
86,48196.9140625,9306.0068359375,8.37907886505127,8.37907886505127
87,59741.4921875,51.875118255615234,8.53272533416748,8.532723426818848
88,57420.4375,38.81341552734375,8.412745475769043,8.41274356842041
89,54785.47265625,182.39158630371094,8.702258110046387,8.70226001739502
90,63946.1875,11.440896034240723,8.336159706115723,8.336159706115723
91,56806.12109375,845.7111206054688,8.518198013305664,8.518196105957031
92,57769.34765625,159.09019470214844,8.677292823791504,8.677292823791504
93,63771.2578125,2538.39111328125,8.83224868774414,8.832250595092773
94,62280.5,97.17324829101562,8.956390380859375,8.956392288208008
95,64682.3203125,47.462013244628906,8.673624038696289,8.673624038696289
96,63282.0546875,471.75579833984375,8.644229888916016,8.64422607421875
97,45521.83984375,512.4412841796875,8.810480117797852,8.810482025146484
98,37450.9140625,209.3131866455078,8.804518699645996,8.804516792297363
99,41722.2890625,362.6578063964844,8.838984489440918,8.838980674743652
