epoch,gen_loss,disc_loss,inception,mode
0,193.09567260742188,-239.4569549560547,1.593092679977417,1.5930925607681274
1,-170.0059356689453,584.5556030273438,7.756012439727783,7.756014347076416
2,-196.7139434814453,436.7271728515625,8.142950057983398,8.142951965332031
3,-155.0346221923828,-24.417543411254883,5.718851089477539,5.718851566314697
4,-167.42079162597656,167.10003662109375,8.80246639251709,8.802470207214355
5,-109.08826446533203,-442.1019287109375,8.917932510375977,8.917932510375977
6,-172.7295684814453,-146.9053955078125,9.132471084594727,9.132469177246094
7,-135.4205780029297,-734.340087890625,9.127443313598633,9.127445220947266
8,-232.11923217773438,402.736572265625,8.743375778198242,8.743375778198242
9,-205.6962432861328,609.9307861328125,8.981413841247559,8.981415748596191
10,-172.00144958496094,561.77197265625,8.897038459777832,8.8970365524292
11,-195.48806762695312,578.6998901367188,9.050437927246094,9.050437927246094
12,110.14976501464844,-232.1421356201172,8.65526294708252,8.655265808105469
13,36.537044525146484,-899.6670532226562,8.8917818069458,8.8917818069458
14,-92.3125,448.96173095703125,9.082563400268555,9.082563400268555
15,-122.33505249023438,390.5224304199219,8.6220064163208,8.62200927734375
16,276.34197998046875,-859.2203369140625,8.834610939025879,8.834610939025879
17,71.12045288085938,-270.7088317871094,8.844942092895508,8.84494400024414
18,94.2835693359375,-1102.4222412109375,8.98928451538086,8.98928451538086
19,182.97113037109375,-1009.5272827148438,8.373287200927734,8.373287200927734
20,238.91091918945312,-933.220947265625,8.97608757019043,8.97608757019043
21,251.74639892578125,-1355.192138671875,8.80173397064209,8.80173397064209
22,216.97560119628906,379.9027099609375,8.410429000854492,8.410430908203125
23,67.87324523925781,6917.794921875,8.902337074279785,8.902339935302734
24,-12.223755836486816,6984.45947265625,8.774641036987305,8.774641036987305
25,221.51429748535156,6716.7119140625,8.850313186645508,8.850308418273926
26,110.3372573852539,6849.1923828125,8.796329498291016,8.796331405639648
27,209.8843231201172,6714.57080078125,8.501028060913086,8.501029968261719
28,-1159.9222412109375,8105.7529296875,8.987878799438477,8.987878799438477
29,-3452.00146484375,10356.1220703125,8.987878799438477,8.98788070678711
30,-3452.00146484375,10356.1220703125,8.987878799438477,8.98788070678711
31,-3452.00146484375,10356.1220703125,8.987878799438477,8.98788070678711
32,-3452.00146484375,10356.1220703125,8.987878799438477,8.987878799438477
33,-3452.00146484375,10356.1220703125,8.987878799438477,8.98788070678711
34,-784.9701538085938,7798.0576171875,8.760139465332031,8.760137557983398
35,213.09332275390625,6727.2802734375,8.636235237121582,8.63623332977295
36,-2727.54638671875,9637.0986328125,8.510268211364746,8.510268211364746
37,-3015.80029296875,9932.1181640625,4.35759162902832,4.35759162902832
38,444.7154235839844,6475.2705078125,1.1415032148361206,1.1415035724639893
39,394.9549865722656,6557.873046875,3.1689093112945557,3.1689095497131348
40,504.5722351074219,6401.8330078125,1.7942723035812378,1.7942723035812378
41,524.0206909179688,6389.8828125,2.5549938678741455,2.5549941062927246
42,571.3937377929688,6333.7626953125,2.8529000282287598,2.8529000282287598
43,-1019.6633911132812,7933.9384765625,2.6727452278137207,2.6727452278137207
44,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
45,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
46,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
47,-3452.00146484375,10356.1220703125,2.6727449893951416,2.672745943069458
48,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
49,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
50,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727452278137207
51,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
52,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
53,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
54,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
55,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727454662323
56,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
57,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
58,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
59,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
60,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
61,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
62,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
63,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
64,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727452278137207
65,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
66,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727449893951416
67,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
68,-3452.00146484375,10356.1220703125,2.6727449893951416,2.672745943069458
69,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
70,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
71,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
72,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
73,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
74,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
75,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727454662323
76,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
77,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
78,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
79,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727447509765625
80,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727452278137207
81,-3452.00146484375,10356.1220703125,2.6727449893951416,2.672745943069458
82,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727454662323
83,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
84,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727449893951416
85,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727452278137207
86,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
87,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
88,-3452.00146484375,10356.1220703125,2.6727449893951416,2.6727452278137207
89,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
90,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
91,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
92,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
93,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
94,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
95,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
96,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
97,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
98,-3452.00146484375,10356.1220703125,2.6727452278137207,2.672745943069458
99,-3452.00146484375,10356.1220703125,2.6727452278137207,2.6727452278137207
